createdAtTimestamp,id,token0.name,token0.symbol,token1.name,token1.symbol,token00.id,token00.name,token00.symbol,token00.decimals,token00.txCount,token00_creator_address,txCount,initial_Liquidity_Token,current_token,initial_Liquidity_Eth,current_Eth,last_transaction_timestamp,last_transaction_date,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_our,is_rugpull,feature_timestamp,mint_count,swap_count,burn_count,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,swap_rate,active_period,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,total_LP_amount,initial_supply,receiver_list
2021-01-13,0xf46365e233ecffae848794f05dc45c6bf51e3f54,equilibrium.io,EQ,Wrapped Ether,WETH,0x824df198321380071fb91a73ce89aeb73c208c30,equilibrium.io,EQ,18,212,0xc251fd6af4ec4e38bac354976f0a223edd8c6049,212,60000000.0,1.39e-13,200.0,8e-18,1610647620,2021-01-14 18:07,burn,1610647620,2021-01-14 18:07,507.2527411,8e-18,-1.0,24.60472222,True,1610647620,1,208,2,0.0047393364928909,0.985781990521327,0.0094786729857819,0.0,0.4187497841080496,0.3831247337332611,137,71,1.9027777777777777,86849,70108.48736066128,0xc251fd6af4ec4e38bac354976f0a223edd8c6049,100.0,0.0,70108.48736066128,120000000.0,[{'address': '0xc251fd6af4ec4e38bac354976f0a223edd8c6049'}]
2021-01-10,0x502c0c4b9d3b4d9abdf10f9abb87a074fe3102f7,SolomonDefi,SLM,Wrapped Ether,WETH,0xafbda5678a2393304907117d23bf9be8bc1cb321,SolomonDefi,SLM,18,15,0x6fec7f55ad4a517755a74bea3d2539b639b31b48,15,51807157.0,1.26e-12,10.0,1e-18,1610647669,2021-01-14 18:07,burn,1610647669,2021-01-14 18:07,18.11638485,1e-18,-1.0,100.3216667,True,1610647669,1,13,0,0.0714285714285714,0.9285714285714286,0.0,0.0,0.0800635763201022,0.0,13,0,13.0,262991,22761.185601809048,0x6fec7f55ad4a517755a74bea3d2539b639b31b48,100.0,0.0,22761.185601809048,100000000.0,[{'address': '0x6fec7f55ad4a517755a74bea3d2539b639b31b48'}]
2021-01-14,0x1c7bd909f4d114a0ed487ede804cb793a2246534,Poolz Token,Poolz,Wrapped Ether,WETH,0x3c8686c5ec485131532a04972ad280981a4f10d5,Poolz Token,Poolz,18,49,0x3e77a9ff226d508c363f0850d9637b0d9ed9f7a1,49,3882400.0,1.6800000000000007e-13,69.0,6e-18,1610651231,2021-01-14 19:07,burn,1610651231,2021-01-14 19:07,97.66074261,6e-18,-1.0,6.784444444,True,1610651231,1,47,0,0.0208333333333333,0.9791666666666666,0.0,0.0,0.3376664552948636,0.0,39,8,4.333333333333333,15770,16367.21112468462,0x3e77a9ff226d508c363f0850d9637b0d9ed9f7a1,100.0,0.0,16367.21112468462,10000000.0,[{'address': '0x3e77a9ff226d508c363f0850d9637b0d9ed9f7a1'}]
2021-01-14,0xabe56717b9325106b9908bda300349a01528795c,Verox Token,VRX,Wrapped Ether,WETH,0xacb2a003b692c7c1291264b7c2d703c11bd0f02d,Verox Token,VRX,18,61,0x264bfb87458f74433e3b76b6f3e503838e9123a2,61,4032.0,7.440000000000004e-15,96.0,1.35e-16,1610651955,2021-01-14 19:19,burn,1610651955,2021-01-14 19:19,41.95490313,1.35e-16,-1.0,11.76055556,True,1610651955,1,58,1,0.0166666666666666,0.9666666666666668,0.0166666666666666,0.0,0.2652752889919539,0.1625382101823548,46,12,3.5384615384615383,28461,311.0755535235773,0x264bfb87458f74433e3b76b6f3e503838e9123a2,100.0,0.0,311.0755535235773,49999.99999999999,[{'address': '0x264bfb87458f74433e3b76b6f3e503838e9123a2'}]
2021-01-14,0x6edf3a63114a0819981ed53becc44e8d4b92b75f,Cannon,CAN,Wrapped Ether,WETH,0x20bff4bbeda07536ff00e073bd8359e5d80d733d,Cannon,CAN,18,68,0xc149e2c01c87045a7601c6e37bba63e790d10471,68,1579278.0,6.45e-14,500.0,1.6e-17,1610771967,2021-01-16 4:39,burn,1610669289,2021-01-15 0:08,593.8217793,0.087353346,-0.999852896,22.68194444,True,1610669289,3,60,0,0.0476190476190476,0.9523809523809524,0.0,0.2805913682770093,0.1953071546438777,0.0,33,27,1.1785714285714286,74539,33705.48579298105,0xefab8e4d59cedca0a0a90e472a76fc6728a959c7,50.0,49.98528963595439,33710.44472212107,1000000000.0,[{'address': '0xc149e2c01c87045a7601c6e37bba63e790d10471'}]
2020-12-12,0x499384abbb1e92974913f27b4f9d745a507c0b22,RFIV99,RFIV99,Wrapped Ether,WETH,0x1eec03d4ccdb4d7adcd98c50489ef912b7d5405b,RFIV99,RFIV99,18,803,0x189c29501f28d4a61465cc05d64bf5517344794c,803,1025000.0,2.7600000000000014e-13,50.0,4e-18,1622128663,2021-05-27 15:17,burn,1610672178,2021-01-15 0:56,24.14777958,0.120738898,-0.995,796.2038888999997,True,1610672178,1,798,0,0.0012515644555694,0.9987484355444304,0.0,0.0,0.0152981404036785,0.0,398,400,0.9925187032418952,2682679,7158.910531638177,0x189c29501f28d4a61465cc05d64bf5517344794c,100.0,0.0,7158.910531638177,2500000.0,[{'address': '0x189c29501f28d4a61465cc05d64bf5517344794c'}]
2020-12-13,0x29f61938a2502cf7ecb7cdf161bb7c1cf24b4756,Wrapped Ether,WETH,RFIDMT,RFIDMT,0xe0c6a2cd058ef091c7a5ef5e29a74ffdd9bd566c,RFIDMT,RFIDMT,18,745,0x282bc02a154ec32b004463c59b759bc9119199a7,745,4300.04,1.68e-14,68.5,6.099999999999999e-17,1622128429,2021-05-27 15:13,burn,1610673940,2021-01-15 1:25,33.08719234,0.165435962,-0.995,791.7088888999997,True,1610673940,1,742,0,0.0013458950201884,0.9986541049798116,0.0,0.0,0.0080776032298279,0.0,352,390,0.9002557544757033,2637416,542.7271321760135,0x282bc02a154ec32b004463c59b759bc9119199a7,100.0,0.0,542.7271321760135,10000.0,[{'address': '0x282bc02a154ec32b004463c59b759bc9119199a7'}]
2021-01-14,0x3bdf89a7e341431e7f5aa27e5989a79df55d072b,Prosper,PROS,Wrapped Ether,WETH,0x0ee60af16221b75610c8fc44216cbbd132363eba,Prosper,PROS,18,16,0x62ebf2c09ae1de2aa4003d340a7df2afff5d40b0,16,3148600.0,9.62e-14,260.0,1.1e-17,1610677014,2021-01-15 2:16,burn,1610677014,2021-01-15 2:16,297.663981,1.1e-17,-1.0,11.29,True,1610677014,1,14,0,0.0666666666666666,0.9333333333333332,0.0,0.0,0.3081967213114754,0.0,14,0,14.0,1525,28611.815741053564,0x62ebf2c09ae1de2aa4003d340a7df2afff5d40b0,100.0,0.0,28611.815741053564,100000000.0,[{'address': '0x62ebf2c09ae1de2aa4003d340a7df2afff5d40b0'}]
2021-01-14,0x0a5241a5e2cf8362d4c7da4a4e51b5e489b46dce,Wrapped Ether,WETH,Basis.Gold,BSG,0xd827f6a0e572724e876608f871e51ce67f71cb6b,Basis.Gold,BSG,18,47,0x62ebf2c09ae1de2aa4003d340a7df2afff5d40b0,47,30000.0,9.45e-15,200.0,1.06e-16,1610677140,2021-01-15 2:19,burn,1610677140,2021-01-15 2:19,259.4323253,1.06e-16,-1.0,20.75916667,True,1610677140,1,45,0,0.0217391304347826,0.9782608695652174,0.0,0.0,0.1354200164362025,0.0,38,7,4.75,27987,2449.489742783178,0x62ebf2c09ae1de2aa4003d340a7df2afff5d40b0,100.0,0.0,2449.489742783178,49999.99999999999,[{'address': '0x62ebf2c09ae1de2aa4003d340a7df2afff5d40b0'}]
2021-01-13,0x66ec03592a3cd3633b608a6be2bcd0cf98b3bf11,wYFI Token,wYFI,Wrapped Ether,WETH,0x948e583fa65e7501d806de92fddc244957341098,wYFI Token,wYFI,18,40,0xfdb6d0c1ce69f30e50f90d6f63827a194a57e221,40,20000.0,7.89e-15,200.0,1.27e-16,1610679182,2021-01-15 2:53,burn,1610679182,2021-01-15 2:53,253.8741415,1.27e-16,-1.0,50.73416667,True,1610679182,1,38,0,0.0256410256410256,0.9743589743589745,0.0,0.0,0.1886812486727543,0.0,29,9,2.9,18836,2000.0,0xfdb6d0c1ce69f30e50f90d6f63827a194a57e221,100.0,0.0,2000.0,99999.99999999999,[{'address': '0xfdb6d0c1ce69f30e50f90d6f63827a194a57e221'}]
