createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.decimals,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.decimals,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.decimals,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount
11303017,2020-11-21,0x657632ed88a99e14ba662a2823b933607c9dab71,6.9098e-12,7e-09,6.9098e-12,3.86936e-09,0.0,274,7e-09,6.9098e-12,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,9,0xc463f34040ad6222c1ffb03acebdfaac032202d6,KiloAmple,kMPL,60.1066892,646,9,0xc463f34040ad6222c1ffb03acebdfaac032202d6,KiloAmple,kMPL,60.1066892,646,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
13387589,2021-10-09,0xdb27266de88dc24d217551a1f8ae5a6d1a800e9f,7.794e-15,1.44e-07,1.5588e-14,6.0104e-11,0.0,274,1.44e-07,7.794e-15,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,9,0xec7074cbd0b094e670ff36e0bb417e67b95575cf,@MinatoInu,Minatoinu,1.44e-07,274,9,0xec7074cbd0b094e670ff36e0bb417e67b95575cf,@MinatoInu,Minatoinu,1.44e-07,274,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850
13032761,2021-08-15,0x01f12e66c1da28802f84f069defdbc2450d27657,8.94466e+16,12.5644763,25.12895261,81299.45164,32152.23,273,8.94466e+16,12.5644763,9,0x0e3f570ff5b2ce0f6b9111da2825b1232625858b,Doge Treats | https://t.me/dogetreatsoriginal,🍖TREATS🦴,8.94466e+16,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,9,0x0e3f570ff5b2ce0f6b9111da2825b1232625858b,Doge Treats | https://t.me/dogetreatsoriginal,🍖TREATS🦴,8.94466e+16,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
13309839,2021-09-27,0x41188fe30aa81089bc2e064222bd1664f481e2b9,707669000000000.0,3.091588676,6.183177352,23825.858,1341.640786,273,707669000000000.0,3.091588676,9,0x29b98e39a9cee198a307f504c20f8eed296673c2,Anime One ,ANIMEONE,707669000000000.0,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,9,0x29b98e39a9cee198a307f504c20f8eed296673c2,Anime One ,ANIMEONE,707669000000000.0,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850
12776067,2021-07-06,0xbb8934c40c6eda507abb3066746fafb660e23674,305133000000.0,2.186001856,4.372003712,8645.470879,25.4460213,273,305133000000.0,2.186001856,9,0x0a1ae172aac6d995ab4cfe50244a08b223926c97,DOGE LINK,dLINK,305133000000.0,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,9,0x0a1ae172aac6d995ab4cfe50244a08b223926c97,DOGE LINK,dLINK,305133000000.0,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
11505589,2020-12-22,0x88d74b32582fe41c15472080d54021069629a057,0.698053153,0.014894236,0.029788471,44.2070758,0.099498744,273,0.698053153,0.014894236,18,0x752cf2795899dc97f414ae9016b53e9f7074afe1,UniTarget.io,UNIT,0.698053153,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x752cf2795899dc97f414ae9016b53e9f7074afe1,UniTarget.io,UNIT,0.698053153,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
12601762,2021-06-09,0x2587a2f8ac0a9c7c6798380f2eab5de86d163114,492372000000.0,0.010588991,0.010588991,22.67376258,2.236067977,273,492372000000.0,0.010588991,9,0x3908e68839ea86c98cee0e9586e7f256e821a764,Kishu Treats,🥩kTREATS🦴,492372000000.0,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,9,0x3908e68839ea86c98cee0e9586e7f256e821a764,Kishu Treats,🥩kTREATS🦴,492372000000.0,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
11182763,2020-11-03,0x8db32764299beef89373632d4153ee2e322d6a19,147.9622383,0.003271205,0.003271205,2.009567091,0.689320152,273,147.9622383,0.003271205,18,0xb6b8def199ba52ec11d7c186c060c6a9466b6cb3,So This Is Money,STIM,147.9622383,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xb6b8def199ba52ec11d7c186c060c6a9466b6cb3,So This Is Money,STIM,147.9622383,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11392587,2020-12-05,0x2460841e4220aca5a770ecf4ecd3e1c4b98a6b83,0.001189423,0.104917841,0.002378845,1.423100418,0.01115029,273,0.104917841,0.001189423,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xd3dc65f7da75efc5f41696efba07899c8f8ff287,Deriswap,DERISWAP,0.104917841,273,18,0xd3dc65f7da75efc5f41696efba07899c8f8ff287,Deriswap,DERISWAP,0.104917841,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
13502936,2021-10-28,0x86f719d878280b4733c85c13fe5cd21977814395,1.4e-08,7.5719e-14,1.51438e-13,6.92461e-10,0.0,273,1.4e-08,7.5719e-14,9,0x843645665a6c1035783e02b3c5ae2266702bac12,Elon Ghost,EGhost,1.4e-08,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,9,0x843645665a6c1035783e02b3c5ae2266702bac12,Elon Ghost,EGhost,1.4e-08,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839
13533671,2021-11-01,0x570525a034febca5c7e4deb489d9ee8bff8cd852,1.09e-16,9.615e-06,2.18e-16,9.96105e-13,0.0,273,9.615e-06,1.09e-16,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,9,0xf78c549d5854633eba856dc24f1035352fa89171,Killua Inu,KILLUA,9.615e-06,273,9,0xf78c549d5854633eba856dc24f1035352fa89171,Killua Inu,KILLUA,9.615e-06,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839
13003410,2021-08-11,0x37990073e5e01899a699cca9be0cd05e91f3caec,2.1e-17,5.2167e-14,4.2e-17,1.30612e-13,0.0,273,5.2167e-14,2.1e-17,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0xe1d59f7ba94d26d930c4bf42bf435a4e37c2e923,BABY LLAMA,LLAMA,5.2167e-14,273,18,0xe1d59f7ba94d26d930c4bf42bf435a4e37c2e923,BABY LLAMA,LLAMA,5.2167e-14,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
13576903,2021-11-08,0xecd0204ae36e3a3a499102a9ba1a6549daf86625,4e-18,0.00035681,8e-18,3.82165e-14,0.0,273,0.00035681,4e-18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827,9,0xe670924f8a6bdb8348b1c352c2c8211653545108,Yashiro Inu,Yashiro,0.00035681,273,9,0xe670924f8a6bdb8348b1c352c2c8211653545108,Yashiro Inu,Yashiro,0.00035681,273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827
12807965,2021-07-11,0x58aeaad0c42edc57733aa9af4e6fb2bc61e56aff,11902.72997,2.09942656,4.198853119,19800.98204,141.1815144,272,11902.72997,2.09942656,18,0x0922f1d808adc3a4444bed2f73fac53a1a2a5859,ChronoBase,TIK,11902.72997,276,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0x0922f1d808adc3a4444bed2f73fac53a1a2a5859,ChronoBase,TIK,11902.72997,276,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
11210189,2020-11-07,0x02541d7cab392d7b437a9483a6ee4768201bc782,0.285463188,856356.7244,0.285463188,632.9802421,491.1407427,272,856356.7244,0.285463188,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xc26d79f8dcb5bbbc52e4cf17c6fb800a9aad39a7,MiqiToken,MQ,856356.7244,272,18,0xc26d79f8dcb5bbbc52e4cf17c6fb800a9aad39a7,MiqiToken,MQ,856356.7244,272,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
12659060,2021-06-18,0xff5b4d501d883f703933aa78728ba865b65ef626,3256575.16,0.080583594,0.161167187,491.5226613,0.015811388,272,3256575.16,0.080583594,9,0x59dda2dfc6516a93a6f45afdeef73dcf99b82955,Muffin Inu,MUFFIN,3256575.16,272,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,9,0x59dda2dfc6516a93a6f45afdeef73dcf99b82955,Muffin Inu,MUFFIN,3256575.16,272,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885
12645764,2021-06-16,0x511199580b423c88277b75866afa4d6c7bd11b77,5046926.655,0.045552516,0.091105032,168.7715654,0.014739403,272,5046926.655,0.045552516,9,0x0b350069caee759477293668b5fa927084f1ea48,Mr Bean Token,BEAN,5046926.655,272,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,9,0x0b350069caee759477293668b5fa927084f1ea48,Mr Bean Token,BEAN,5046926.655,272,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885
12274082,2021-04-20,0x88205f7231733e444ea22e22bbb0f8690ecdc81b,38304.6954,0.088778745,0.088778745,411.5414569,55.99141812,272,38304.6954,0.088778745,18,0x0e2ef8aecb3c01ad5d596f1b67134e178199984d,LandBox,LAND,38304.6954,272,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0x0e2ef8aecb3c01ad5d596f1b67134e178199984d,LandBox,LAND,38304.6954,272,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927
13542688,2021-11-03,0xda4365d01375dad8d6a35bbd442c4f04ac8452c6,599991000000000.0,5.224986974,10.44997395,47457.85956,1732.050808,271,599991000000000.0,5.224986974,9,0xa533f64b0947bbe8bc795aab0a2ce721f805fe0e,Vikings,VIKINGS,599991000000000.0,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,9,0xa533f64b0947bbe8bc795aab0a2ce721f805fe0e,Vikings,VIKINGS,599991000000000.0,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839
11812463,2021-02-08,0xaae570327330b4efc0ae0edf84b0509ad4a3cb0e,843750.5858,3.345122148,6.690244295,26411.9231,1654.388104,271,843750.5858,3.345122148,18,0x8d554db662583d4e3b7d61514da7b79e023ae94d,Wall Street Bets,WBS,843750.5858,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0x8d554db662583d4e3b7d61514da7b79e023ae94d,Wall Street Bets,WBS,843750.5858,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927
13511352,2021-10-29,0x78333c834a7d6116397fb90d308144afde6f969f,6.52931e+17,2.992683734,5.985367468,26853.27045,42857.14286,271,6.52931e+17,2.992683734,9,0x239b6dd4a59159bb8505cd508e8c35e8bc0d0d46,Skyari,SKY,6.52931e+17,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,9,0x239b6dd4a59159bb8505cd508e8c35e8bc0d0d46,Skyari,SKY,6.52931e+17,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839
13216491,2021-09-13,0x21a8a18dd3de288b09fd3e4f81b8fd392e496fb1,72.11408035,0.032481491,0.064962982,297.3934243,1.5,271,72.11408035,0.032481491,18,0x17b97aff78a114081feeca25c769e576de070368,Emojilution,Emojilution,72.11408035,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,18,0x17b97aff78a114081feeca25c769e576de070368,Emojilution,Emojilution,72.11408035,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850
12981526,2021-08-08,0xd66b2da651a3a83e6b1e2b24f4cb629e817537d8,4292400000000.0,0.020821986,0.041643972,154.2872319,9.354143467,271,4292400000000.0,0.020821986,9,0xaf3ba602f97bfbadf1c5287415aaeb5351138b90,Starship Fully Stacked,SFS,4292400000000.0,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,9,0xaf3ba602f97bfbadf1c5287415aaeb5351138b90,Starship Fully Stacked,SFS,4292400000000.0,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
11312063,2020-11-23,0x46156e62d3b63baf8d5e2679f35a37f3f4c5f110,0.004054911,129404.3403,0.004054911,8.575458884,22.5,271,129404.3403,0.004054911,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xcf4f3b167c709952826e501e835a2c3a79785fbf,Rain Dance,RDNC,129404.3403,271,18,0xcf4f3b167c709952826e501e835a2c3a79785fbf,Rain Dance,RDNC,129404.3403,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11436589,2020-12-12,0xc26abebfb8b2ead16469cc840ef5d333192313c8,1e-09,1.29848e-12,2.59697e-12,1.69234e-09,0.0,271,1e-09,1.29848e-12,9,0x7744c094fccc194f9de2e7b46554f6d970660147,kpvault.finance,KVP,1e-09,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,9,0x7744c094fccc194f9de2e7b46554f6d970660147,kpvault.finance,KVP,1e-09,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
12728606,2021-06-29,0xc1ab73204e103ae50c4d0f8a89b0812975362b14,1.49e-16,6.823e-06,2.98e-16,8.95349e-13,0.0,271,6.823e-06,1.49e-16,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,9,0xd8ac382f987478b14928843dd48b0acade4034e4,Super Neko,SUKO,6.823e-06,271,9,0xd8ac382f987478b14928843dd48b0acade4034e4,Super Neko,SUKO,6.823e-06,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885
12266244,2021-04-18,0x02e72f432c3ac3d852d8d790e3cbed2df39c2684,1.4239e-14,7.1e-17,1.42e-16,3.19804e-13,0.0,271,1.4239e-14,7.1e-17,18,0x5674d4536fcd7a924696078b15865c4fab9f3597,Coordinape,CAPE,1.4239e-14,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0x5674d4536fcd7a924696078b15865c4fab9f3597,Coordinape,CAPE,1.4239e-14,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927
11797889,2021-02-05,0x162d0e36ea0be74ff5b3836a47ecb6cbce1e146d,2.6767e-14,3.8e-17,7.6e-17,1.30083e-13,0.0,271,2.6767e-14,3.8e-17,18,0x1129eb10812935593bf44fe0a9b62a59a9202f6d,OpenSea Token,OPT,2.6767e-14,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0x1129eb10812935593bf44fe0a9b62a59a9202f6d,OpenSea Token,OPT,2.6767e-14,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927
11844472,2021-02-12,0x8edaa7f572e7e9039503f47b400136fef17dde77,3.4506e-14,3e-17,6e-17,1.08952e-13,0.0,271,3.4506e-14,3e-17,18,0x20eff1f408de753d035e0d00bde01a4f79265e32,Raydium Protocol,RAY,3.4506e-14,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0x20eff1f408de753d035e0d00bde01a4f79265e32,Raydium Protocol,RAY,3.4506e-14,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927
12730076,2021-06-29,0xd0c27cea8abd74f68233fff85d381b73b4f086fb,2.54643e-13,4e-18,8e-18,1.77325e-14,0.0,271,2.54643e-13,4e-18,18,0x0c8bbd1f5857227cceea9288cf29d91555993fcc,Aelin,AEL,2.54643e-13,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,18,0x0c8bbd1f5857227cceea9288cf29d91555993fcc,Aelin,AEL,2.54643e-13,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885
12848980,2021-07-18,0x55a756e4cb5cb0f6d4c03f345895ec4fb2ed7518,4433313295.0,2e-18,2e-18,3.57055e-15,0.0,271,4433313295.0,2e-18,9,0x48a3f29d3548ef36d4b223ed345789c8e867af3c,syntax.finance,SYN,4433313295.0,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,9,0x48a3f29d3548ef36d4b223ed345789c8e867af3c,syntax.finance,SYN,4433313295.0,271,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
12872137,2021-07-21,0x2eccad8c2b54df26811094f299b88759ecf5056b,2942.966405,5.150814068,10.30162814,46249.65304,119.0001676,270,2942.966405,5.150814068,18,0x071d2f2de36e64c55150b8e0234aa6dd2928fe29,Gorilla Nemesis,GONS20,2942.966405,270,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0x071d2f2de36e64c55150b8e0234aa6dd2928fe29,Gorilla Nemesis,GONS20,2942.966405,270,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
13539286,2021-11-02,0xfcf5db2d48fe808bbb0192ee471f629a11215448,4.416753996,498729000000.0,8.833507992,41768.91292,44.72135955,270,498729000000.0,4.416753996,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,9,0xe62bdd3d1ce898fc5ee9609959df29fd7e389cdc,ShibaHero,HEROSHIB,498729000000.0,270,9,0xe62bdd3d1ce898fc5ee9609959df29fd7e389cdc,ShibaHero,HEROSHIB,498729000000.0,270,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839
13393206,2021-10-10,0x9090e8d1bef2c895660324f6bd37327677e8ec0f,409686.9568,2.214300686,4.428601372,20572.3824,920.6859607,270,409686.9568,2.214300686,18,0x8b3dc8d4edd8944bb8ef11913af9c3b55140805d,HORSE TOKEN,HORSE,409686.9568,270,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,18,0x8b3dc8d4edd8944bb8ef11913af9c3b55140805d,HORSE TOKEN,HORSE,409686.9568,270,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850
