createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.decimals,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.decimals,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.decimals,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount
11288386,2020-11-19,0xc7b2ee04975feb712a565a469184c89696820e4c,0.967381702,0.103506646,0.207013292,104.3527495,0.31638584,10,0.967381702,0.103506646,18,0x28dcd863da8e8d9a15877143248df8724d21dcf8,https://t.me/gigotoken,GIGO,0.967381702,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x28dcd863da8e8d9a15877143248df8724d21dcf8,https://t.me/gigotoken,GIGO,0.967381702,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11160735,2020-10-30,0x43d485d09cd0dfcc80c73d8016a47b05184174d3,1473562.982,0.087175319,0.174350638,66.63846383,357.7708764,10,1473562.982,0.087175319,18,0x0d43882829c03440a1940ac5a2e2c37324b6c265,nutty.finance,NUT,1473562.982,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x0d43882829c03440a1940ac5a2e2c37324b6c265,nutty.finance,NUT,1473562.982,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11169977,2020-11-01,0xae7414691d1b104dc9561a633f49a1f4e7368a95,1e-18,0.17,0.17,107.1625903,0.0,10,1e-18,0.17,18,0xb0636d20690c4263d52b4554d67b47be44161b67,Bitcoin Up,BTCUP,1e-18,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xb0636d20690c4263d52b4554d67b47be44161b67,Bitcoin Up,BTCUP,1e-18,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11452098,2020-12-14,0xdff5ee7b0234a6e3c4f3cf2975c0d236da21f263,14.78664515,0.162214059,0.162214059,94.31188907,0.604697281,10,14.78664515,0.162214059,18,0x5b0b96c59c00a04c227d6deb6c778d6bc59b83bf,AUSDTESTtoken,AUSDTEST,14.78664515,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x5b0b96c59c00a04c227d6deb6c778d6bc59b83bf,AUSDTESTtoken,AUSDTEST,14.78664515,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
12961466,2021-08-04,0x08fd38862c89873abf4d79564b6f7e217f70a266,7339200000000.0,0.1365233,0.1365233,355.6800185,1000000.0,10,7339200000000.0,0.1365233,18,0xab749f734eb7ba25ab7796b51710d54a9e449017,Halloween Inu,KRUGR,7339200000000.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0xab749f734eb7ba25ab7796b51710d54a9e449017,Halloween Inu,KRUGR,7339200000000.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
12305117,2021-04-24,0xa5790e5ec33eec52c52a837d1d000c648cef0d47,27469.36146,0.136331928,0.136331928,312.6601425,60.75010382,10,27469.36146,0.136331928,18,0x5c63061ecebb4e5b3cb2bd723f364c7229bdefa2,Bitcoin Doge,BTCDOGE,27469.36146,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0x5c63061ecebb4e5b3cb2bd723f364c7229bdefa2,Bitcoin Doge,BTCDOGE,27469.36146,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927
10999269,2020-10-06,0xee56172b70d7bdbf131450e5aa1607d6d85d5e0d,960.0,0.132252301,0.132252301,49.16850185,1.12597e-08,10,960.0,0.132252301,0,0x9a28698faa0fc87c02282edef856ac6ec75ec975,FREXA Test Token,FRXT,965.0,12,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,0,0x9a28698faa0fc87c02282edef856ac6ec75ec975,FREXA Test Token,FRXT,965.0,12,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
12886985,2021-07-24,0xe746d8240c4eb35ebad26bbeb6798757d17bfee8,2151.0,0.124448222,0.124448222,437.3614801,16.33523798,10,2151.0,0.124448222,18,0x125458c1d951250266fd8f5ff73f2fa032cdc175,Reckless Whales,WHALE20,2151.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0x125458c1d951250266fd8f5ff73f2fa032cdc175,Reckless Whales,WHALE20,2151.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
11143629,2020-10-28,0x94beed9f3c7ba582f8fb5d4026dadce7bc89a74f,0.120663721,102573.9328,0.120663721,54.84328846,110.997,10,102573.9328,0.120663721,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xe0ed8ca825b111bab5993a6412be1b535c4d5e81,monday,mon,102573.9328,10,18,0xe0ed8ca825b111bab5993a6412be1b535c4d5e81,monday,mon,102573.9328,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
11652542,2021-01-14,0xd261fffe90e98179f1a619e488298e5082b25404,40.06501145,0.112679111,0.112679111,210.8298327,2.121320344,10,40.06501145,0.112679111,18,0x564f7cc8a72712818c04f0999342fea216d65f28,YFI.S,YFIS,40.06501145,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x564f7cc8a72712818c04f0999342fea216d65f28,YFI.S,YFIS,40.06501145,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
12956260,2021-08-04,0x8e927c66ef296df5a546c7efc2f31739f2a0d9da,78352.57761,0.111344775,0.111344775,324.9728152,93.27379053,10,78352.57761,0.111344775,18,0x36950b34fe79c4ae047c646d2800e91a198b70fb,URLand,URL,78352.57761,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0x36950b34fe79c4ae047c646d2800e91a198b70fb,URLand,URL,78352.57761,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
10983242,2020-10-03,0x1fe47bc6ec9803c001e6f3e2b684c1c0605d0fb4,90000.0001,0.098996803,0.098996803,183.4495974,9e-07,10,90000.0001,0.098996803,4,0xaa1a039450123f8d55edea10e48bc8d44c87edde,Jivinci,JIV,90001.1182,12,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,4,0xaa1a039450123f8d55edea10e48bc8d44c87edde,Jivinci,JIV,90001.1182,12,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
11427429,2020-12-10,0x629730b8c18325652dc20ae78fe988c32246b6be,31836.20829,0.078832236,0.078832236,43.24395562,50.0,10,31836.20829,0.078832236,18,0x7939366ec2ea9963afc20862fb1efcb2467f062e,BBQ.Town,BBQT,31836.20829,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x7939366ec2ea9963afc20862fb1efcb2467f062e,BBQ.Town,BBQT,31836.20829,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11070609,2020-10-17,0x99b5ddb51ae2cb0cb2dfcb898f6e789e36b41374,2731.944037,0.070463667,0.070463667,29.4467656,0.000138614,10,2731.944037,0.070463667,8,0xb0e2d67489f5ad5a87f3d29d5a97a7ed7e83d206,ETA COIN,ETA,2731.944037,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,8,0xb0e2d67489f5ad5a87f3d29d5a97a7ed7e83d206,ETA COIN,ETA,2731.944037,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
13364247,2021-10-06,0x872e0ad1079e826e9572742dadbc53e8cfe6ec0a,164964000000.0,0.03477363,0.06954726,236.7855089,2.37,10,164964000000.0,0.03477363,9,0x65651deb1cdf91f3b2fad45528bf4d15f6867b7f,Moonarc 360,01-Mar,164964000000.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,9,0x65651deb1cdf91f3b2fad45528bf4d15f6867b7f,Moonarc 360,01-Mar,164964000000.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850
12599600,2021-06-09,0x96f9b68c4acda3cfb5bb1e95b085ab4c8518f364,0.030177837,13749.97969,0.060355674,151.2261373,20.36762718,10,13749.97969,0.030177837,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0xc26fc49745855e435d08eb87e6674b4231bc684d,Bonny Network,Bonny,13749.97969,10,18,0xc26fc49745855e435d08eb87e6674b4231bc684d,Bonny Network,Bonny,13749.97969,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
12748839,2021-07-02,0xdee33309d9bd7ceb763ff9673c17a1e009053a52,10034700000000.0,0.025012979,0.050025957,109.827161,500000.0,10,10034700000000.0,0.025012979,18,0x0cf53a09ad1ad03a8562654a79858d6d179e0cb1,Boom Floki Finance,$BOOMFLOKI,10034700000000.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,18,0x0cf53a09ad1ad03a8562654a79858d6d179e0cb1,Boom Floki Finance,$BOOMFLOKI,10034700000000.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885
12876998,2021-07-22,0x7b9ff72a22f328023e951e142e63103a0acafc61,117.0,0.049955384,0.049955384,166.6954766,2.412467616,10,117.0,0.049955384,18,0x54f08c7ceab438922a1fe81b72fb035d8cd26148,Galactic Secret Agency,GSA20,117.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0x54f08c7ceab438922a1fe81b72fb035d8cd26148,Galactic Secret Agency,GSA20,117.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
12015271,2021-03-11,0x6f84aa2a668ab877f9dc17e4f504aefaae75a359,60500.0,0.049866021,0.049866021,97.13248354,54.77225575,10,60500.0,0.049866021,18,0x9025f9a59694dd939739e05beb2502a567e8326f,NamTanToken,NAMTT,60500.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0x9025f9a59694dd939739e05beb2502a567e8326f,NamTanToken,NAMTT,60500.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927
11125760,2020-10-25,0xd999991169d3f12b67defe2581bf3d5293858e83,19.6999062,0.020578672,0.041157343,16.67387632,0.636396103,10,19.6999062,0.020578672,18,0x93aea85755a866abd895e98ca51e9898fcc5dce4,ZPRIA,ZPRIA,19.6999062,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,18,0x93aea85755a866abd895e98ca51e9898fcc5dce4,ZPRIA,ZPRIA,19.6999062,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008
11097727,2020-10-21,0xe55e25a835559c3a5f61900c96c426c50a4effd4,0.04,49594.48998,0.04,15.08915999,44.49719092,10,49594.48998,0.04,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xdcb697381a1f694fd24a20cbc3d3a3329cfc8afd,gigtricks.io,GIG,49594.48998,10,18,0xdcb697381a1f694fd24a20cbc3d3a3329cfc8afd,gigtricks.io,GIG,49594.48998,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11703157,2021-01-22,0xa0df91e0b82d4afea6f7e0403c08a23dfd4bf456,0.03509457,0.088824413,0.03509457,67.14302679,0.055794229,10,0.088824413,0.03509457,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.2252,60733960,18,0xeaad65885fea47a3b1258935f4ce83aab06fdd3a,Da-Fi Token,Da-Fi,0.088824413,10,18,0xeaad65885fea47a3b1258935f4ce83aab06fdd3a,Da-Fi Token,Da-Fi,0.088824413,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.2252,60733960
12598587,2021-06-09,0x025e67978a189a92ef0dd24ca4b94cdc33be24e3,0.03155544,96828500000000.0,0.03155544,79.86430032,55.09261962,10,96828500000000.0,0.03155544,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,9,0xfb39bb365e48a20a90ac0cd7236eb74f0bc39815,Etherium Treats,🍖eTreats🦴,96828500000000.0,10,9,0xfb39bb365e48a20a90ac0cd7236eb74f0bc39815,Etherium Treats,🍖eTreats🦴,96828500000000.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
11172955,2020-11-01,0xcbd4720f1b69487e688059c79da506c119f60461,16481.77045,0.030542816,0.030542816,11.41959839,22.36067977,10,16481.77045,0.030542816,18,0x2c8df98f692f8edc2f86d1b249108ab021b45128,hypeburn.finance,BURNH,16481.77045,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x2c8df98f692f8edc2f86d1b249108ab021b45128,hypeburn.finance,BURNH,16481.77045,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11119078,2020-10-24,0x34fe407034353c047705f769f50cf720c0186a7c,0.014368644,122.313292,0.028737287,11.85391206,1.32556e-06,10,122.313292,0.014368644,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,6,0xc0829a89524cdf7fba4dc39390a0c03b06bdce50,Moon Core,MCE,122.313292,10,6,0xc0829a89524cdf7fba4dc39390a0c03b06bdce50,Moon Core,MCE,122.313292,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008
11244653,2020-11-12,0xecf799c2608050fc4a18db4c4926f81d780d4f06,500176.6025,0.028303032,0.028303032,13.20756312,20.0,10,500176.6025,0.028303032,18,0x33df153fc823f3ac4c051edcddf82f161abefa54,M8 Token,M8,500176.6025,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x33df153fc823f3ac4c051edcddf82f161abefa54,M8 Token,M8,500176.6025,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11123044,2020-10-25,0xe10328a92faa498d40bdbbd530a077299ac1428a,2504.920017,0.012655223,0.025310445,10.48296036,5.6287e-05,10,2504.920017,0.012655223,8,0x4439a9eb6242418b5659dd53f83d02328d4e433b,Star Wars Finance,SWS,2504.920017,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,8,0x4439a9eb6242418b5659dd53f83d02328d4e433b,Star Wars Finance,SWS,2504.920017,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008
12225062,2021-04-12,0xc46850bee623409f39ce91b5669ca58a0efa7264,0.000421794,0.023803057,0.023803057,67.54081424,0.003162278,10,0.000421794,0.023803057,18,0x0082ea5a7d3f7a117945cf7174335862b98132e7,LOVE,ART,0.000421794,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0x0082ea5a7d3f7a117945cf7174335862b98132e7,LOVE,ART,0.000421794,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927
11345646,2020-11-28,0xed3569b8fb0740841255cfbf4bf46446935f6f0e,102.0,0.022318073,0.022318073,11.54026807,1.5e-09,10,102.0,0.022318073,0,0x58c4167659b05b385e6c12eecae040f1186534aa,t.me/cherryfinancetalk,CHERRY,102.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,0,0x58c4167659b05b385e6c12eecae040f1186534aa,t.me/cherryfinancetalk,CHERRY,102.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11618686,2021-01-09,0xfa65b9beaca00f4bb3240dfb03869ea57498bde5,0.480009765,0.020881094,0.020881094,25.01407365,0.1,10,0.480009765,0.020881094,18,0x198f0c7fd51264947f435ec660b976cea819a198,WH,WH,0.480009765,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x198f0c7fd51264947f435ec660b976cea819a198,WH,WH,0.480009765,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
12589395,2021-06-07,0xf9fa4d2d1e89b931d1860b8ba8d7c40251f77bd4,25026909287.0,0.020050756,0.020050756,51.566284,22360.67977,10,25026909287.0,0.020050756,18,0x3ebe0c707d0fb5066058ecdb882a3b632e130891,PussyMagnet,PUSSYMAG,25026909287.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0x3ebe0c707d0fb5066058ecdb882a3b632e130891,PussyMagnet,PUSSYMAG,25026909287.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
11161557,2020-10-31,0xc9b9fc23806570be8e1b83573093fb795e2f319d,4.662512096,0.009668957,0.019337914,7.479526596,0.212132034,10,4.662512096,0.009668957,18,0x9c7a3ba6d7527c01c09863cc63a251743b01afa5,HappyNumberBonusGame,HNBG,4.662512096,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x9c7a3ba6d7527c01c09863cc63a251743b01afa5,HappyNumberBonusGame,HNBG,4.662512096,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
12601347,2021-06-09,0x536a754be8ac06f25eb2736e85a0cddd83f5cff4,0.017025102,290720000000.0,0.017025102,41.23300974,70312.2004,10,290720000000.0,0.017025102,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0xf7140a098f22c123d101e779c017a930430606ac,Shiba Gold Inu,gSHIB 🐕,290720000000.0,10,18,0xf7140a098f22c123d101e779c017a930430606ac,Shiba Gold Inu,gSHIB 🐕,290720000000.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
11217840,2020-11-08,0x061382855a79ee15be8acbb0ed1270a7a9330d3a,2.301616369,0.007826599,0.015653197,7.086417745,0.134164079,10,2.301616369,0.007826599,18,0x859be3a70683163c275b1ba597bd4db975066013,NoCovidToken,NCVT,2.301616369,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x859be3a70683163c275b1ba597bd4db975066013,NoCovidToken,NCVT,2.301616369,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
11227973,2020-11-10,0x1d964c0251469fb24bc80640adaba2b2047b74fa,8237039.681,0.013653391,0.013653391,28.53676659,334.6640106,10,8237039.681,0.013653391,18,0x000b05b50ecb62ee8b6b2d16c3c1185637ca967e,felinefac.finance,FEL,8237039.681,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x000b05b50ecb62ee8b6b2d16c3c1185637ca967e,felinefac.finance,FEL,8237039.681,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
12868255,2021-07-21,0x81f1bc3d8b2fb24c0620c091a5f2c87201ce5722,546628000000.0,0.013183989,0.013183989,31.69409436,84803.78283,10,546628000000.0,0.013183989,18,0x652358b2523e2dafec2c2baf6127b0ef8bc44322,ZELDA TOKEN,ZELDA,546628000000.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0x652358b2523e2dafec2c2baf6127b0ef8bc44322,ZELDA TOKEN,ZELDA,546628000000.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
12547478,2021-06-01,0x362e71181c216b6e310dcd31b8e0ce692e8851d9,0.012540562,3192380000000000.0,0.012540562,33.27947369,200.0,10,3192380000000000.0,0.012540562,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,9,0xd9b601dbcb3391bb20200d71e6021e6f934966ce,DogKing,DOKE,3192380000000000.0,10,9,0xd9b601dbcb3391bb20200d71e6021e6f934966ce,DogKing,DOKE,3192380000000000.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
12830104,2021-07-15,0x57e73c87ba75e5376a4910a3491fe3118d3a06a1,19494.25327,0.012332703,0.012332703,24.06258298,15.49193338,10,19494.25327,0.012332703,18,0x43c86c612e7fd5df97ee0b1fa5830ee5896cf8f1,Ethereum Million,EM,19494.25327,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,18,0x43c86c612e7fd5df97ee0b1fa5830ee5896cf8f1,Ethereum Million,EM,19494.25327,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
11042294,2020-10-12,0x9d7a1dbc35faae6053b85f22219f076e7b5edd5b,0.833395381,0.01200556,0.01200556,18.83546428,0.1,10,0.833395381,0.01200556,18,0xae029594d445518f76844099a045ebd40332a90f,CLOE,CLOE,0.833395381,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xae029594d445518f76844099a045ebd40332a90f,CLOE,CLOE,0.833395381,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
11136054,2020-10-27,0xa973decc768dfc9d535939f21f6aa6df15bc4478,0.005967399,6901338.66,0.011934799,4.687659171,202.4845673,10,6901338.66,0.005967399,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xe1055b9eca3a9233fb90d74e4434b37269a818b4,edge.finance,EDGE,6901338.66,10,18,0xe1055b9eca3a9233fb90d74e4434b37269a818b4,edge.finance,EDGE,6901338.66,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001
12749810,2021-07-02,0x4218485bbcc9764955028c85e8361f34c5ddad73,0.875830986,0.011434866,0.011434866,25.47645121,0.1,10,0.875830986,0.011434866,18,0x25264dc9e75742cd6254443f670d9636b1453463,Mylife,MYL,0.875830986,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,18,0x25264dc9e75742cd6254443f670d9636b1453463,Mylife,MYL,0.875830986,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885
11334888,2020-11-26,0x8aa84abd5afccccfc7be01d1daa1370bbd872959,991420.1724,0.011434102,0.011434102,6.31106348,106.0660172,10,991420.1724,0.011434102,18,0x5a4ecc437038a09da4642701eda330ab004f1373,Ingi,INGI,991420.1724,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x5a4ecc437038a09da4642701eda330ab004f1373,Ingi,INGI,991420.1724,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965
12299069,2021-04-23,0xd2ddcd2b3e1d80352b531232592c6fb2027a5aaa,0.011358273,884160145.7,0.011358273,26.40611194,3154.500028,10,884160145.7,0.011358273,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,18,0xcef44633735eba6434f49d808b7283e5bbeb9278,xAEXII-Musk,AE12,884160145.7,10,18,0xcef44633735eba6434f49d808b7283e5bbeb9278,xAEXII-Musk,AE12,884160145.7,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927
12459399,2021-05-18,0xca8f1838a36ea41537e3cfd8a2529a8c2ad2ddd2,0.011,1e-18,0.011,35.62890282,0.0,10,1e-18,0.011,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,18,0xea0626c5c424879a964b3dcc96bbbb2bad184888,Moonbeam.network,GLMR,1e-18,10,18,0xea0626c5c424879a964b3dcc96bbbb2bad184888,Moonbeam.network,GLMR,1e-18,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891
12762098,2021-07-04,0x5a3d0abc17bf5aa443fcee050e2d6f34751d1d31,998900000000.0,0.010011045,0.010011045,22.16014186,3.16227766,10,998900000000.0,0.010011045,9,0x6f0fb1012b0f2a3c4207e3fdb09382852d0a1dc6,TestCoin,TEST1,998900000000.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,9,0x6f0fb1012b0f2a3c4207e3fdb09382852d0a1dc6,TestCoin,TEST1,998900000000.0,10,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867
